x,y,z,roll,pitch,yaw,time,iteration,label
9.220256805419920099e+00,-4.348659515380841611e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.199102217450855878e-01,1.009987688064575373e+01,2.010000000000000000e+02,1.000000000000000000e+00
9.220256805419920099e+00,-4.348659515380841611e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.199102217450855878e-01,1.015005683898925781e+01,2.020000000000000000e+02,1.000000000000000000e+00
9.236280441284179688e+00,-4.234285354614240049e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.178251769863497556e-01,1.019975399971008301e+01,2.030000000000000000e+02,1.000000000000000000e+00
9.236280441284179688e+00,-4.647541046142560361e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.178251769863497556e-01,1.025008201599121094e+01,2.040000000000000000e+02,1.000000000000000000e+00
9.268261909484863281e+00,-4.558048248291015625e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.136268203687277323e-01,1.029997801780700861e+01,2.050000000000000000e+02,1.000000000000000000e+00
9.268261909484863281e+00,-4.822978973388654111e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.136268203687277323e-01,1.035002183914184393e+01,2.060000000000000000e+02,1.000000000000000000e+00
9.299928665161132812e+00,-4.600439071655255674e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.093193162515234684e-01,1.040002202987670898e+01,2.070000000000000000e+02,1.000000000000000000e+00
9.299928665161132812e+00,-4.600439071655255674e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.093193162515234684e-01,1.044989991188049316e+01,2.080000000000000000e+02,1.000000000000000000e+00
9.331151008605953479e+00,-4.641284942626953125e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.048318031703524555e-01,1.049997091293334783e+01,2.090000000000000000e+02,1.000000000000000000e+00
9.361943244934080255e+00,-4.428949356079101562e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.001403854774565172e-01,1.054981589317321600e+01,2.100000000000000000e+02,1.000000000000000000e+00
9.361943244934080255e+00,-4.684619903564435361e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.001403854774565172e-01,1.059988594055175604e+01,2.110000000000000000e+02,1.000000000000000000e+00
9.376992225646972656e+00,-4.581632614135724424e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.976325314479543627e-01,1.064980196952819824e+01,2.120000000000000000e+02,1.000000000000000000e+00
9.376992225646972656e+00,-4.956150054931622861e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.976325314479543627e-01,1.069989085197448730e+01,2.130000000000000000e+02,1.000000000000000000e+00
9.391943931579588067e+00,-4.974613189697247861e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.950877493432785714e-01,1.075000286102294744e+01,2.140000000000000000e+02,1.000000000000000000e+00
9.391943931579588067e+00,-4.974613189697247861e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.950877493432785714e-01,1.079986500740051270e+01,2.150000000000000000e+02,1.000000000000000000e+00
9.436712265014650214e+00,-4.792251586914062500e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.873702104685356584e-01,1.084999203681945801e+01,2.160000000000000000e+02,1.000000000000000000e+00
9.436712265014650214e+00,-4.792251586914062500e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.873702104685356584e-01,1.089985990524292170e+01,2.170000000000000000e+02,1.000000000000000000e+00
9.451286315917968750e+00,-4.932107925415039062e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.845827556027749505e-01,1.095002794265747070e+01,2.180000000000000000e+02,1.000000000000000000e+00
9.480399131774902344e+00,-4.740037918090820312e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.789561253575713495e-01,1.099996590614318670e+01,2.190000000000000000e+02,1.000000000000000000e+00
9.480399131774902344e+00,-5.088844299316406250e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.789561253575713495e-01,1.105002403259277166e+01,2.200000000000000000e+02,1.000000000000000000e+00
9.494709968566894531e+00,-4.995298385620117188e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.759679310367775695e-01,1.109991788864135742e+01,2.210000000000000000e+02,1.000000000000000000e+00
9.509048461914062500e+00,-5.126161575317382812e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.729797321659352294e-01,1.114987683296203436e+01,2.220000000000000000e+02,1.000000000000000000e+00
9.523303985595703125e+00,-5.034189224243164062e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.699269288045087922e-01,1.120009684562683283e+01,2.230000000000000000e+02,1.000000000000000000e+00
9.537476539611816406e+00,-5.162858963012659785e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.667872464402410326e-01,1.124988889694213690e+01,2.240000000000000000e+02,1.000000000000000000e+00
9.551568984985351562e+00,-5.073175430297833799e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.635522804728256840e-01,1.130007100105285645e+01,2.250000000000000000e+02,1.000000000000000000e+00
9.565582275390623224e+00,-5.092182159423828125e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.602160227866026521e-01,1.134998393058776855e+01,2.260000000000000000e+02,1.000000000000000000e+00
9.579519271850585938e+00,-5.004758834838867188e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.567729794132623145e-01,1.139998984336853027e+01,2.270000000000000000e+02,1.000000000000000000e+00
9.593381881713868964e+00,-5.024948120117187500e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.532164766369280784e-01,1.144988584518432617e+01,2.280000000000000000e+02,1.000000000000000000e+00
9.607172012329101562e+00,-5.046262741088867188e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.495390432420078630e-01,1.149997496604919434e+01,2.290000000000000000e+02,1.000000000000000000e+00
9.620892524719238281e+00,-5.067653656005859375e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.457325442333634813e-01,1.154979300498962402e+01,2.300000000000000000e+02,1.000000000000000000e+00
9.620892524719238281e+00,-5.275306701660174014e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.457325442333634813e-01,1.159998488426208496e+01,2.310000000000000000e+02,1.000000000000000000e+00
9.648130416870115411e+00,-5.110635757446306826e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.376943418261044272e-01,1.164979386329650879e+01,2.320000000000000000e+02,1.000000000000000000e+00
9.648130416870115411e+00,-5.211858749389666201e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.376943418261044272e-01,1.169989991188049494e+01,2.330000000000000000e+02,1.000000000000000000e+00
9.688705444335935724e+00,-5.073423385620099424e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.247472630954244099e-01,1.174979186058044434e+01,2.340000000000000000e+02,1.000000000000000000e+00
9.688705444335935724e+00,-5.073423385620099424e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.247472630954244099e-01,1.179987597465515137e+01,2.350000000000000000e+02,1.000000000000000000e+00
9.701957702636718750e+00,-5.196123123168945312e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.196243719829465313e-01,1.184985184669494629e+01,2.360000000000000000e+02,1.000000000000000000e+00
9.728490829467773438e+00,-5.144433975219726562e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.091894654763043926e-01,1.189990901947021307e+01,2.370000000000000000e+02,1.000000000000000000e+00
9.728490829467773438e+00,-5.241632461547869326e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.091894654763043926e-01,1.195003294944763184e+01,2.380000000000000000e+02,1.000000000000000000e+00
9.741599082946777344e+00,-5.264654159545898438e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.033216791569654625e-01,1.199972796440124512e+01,2.390000000000000000e+02,1.000000000000000000e+00
9.741599082946777344e+00,-5.359888076782226562e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.033216791569654625e-01,1.205001783370971680e+01,2.400000000000000000e+02,1.000000000000000000e+00
9.767860412597656250e+00,-5.310573577880877139e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.913136695369345053e-01,1.209987998008728027e+01,2.410000000000000000e+02,1.000000000000000000e+00
9.781013488769534803e+00,-5.333518981933575986e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.851734596174451797e-01,1.215000700950622381e+01,2.420000000000000000e+02,1.000000000000000000e+00
9.794046401977539062e+00,-5.357189178466796875e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.782364794221447002e-01,1.220037484169006348e+01,2.430000000000000000e+02,1.000000000000000000e+00
9.807046890258789062e+00,-5.289802551269531250e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.707394127131911965e-01,1.224985599517822266e+01,2.440000000000000000e+02,1.000000000000000000e+00
9.820019721984863281e+00,-5.405750274658220889e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.626850860770156948e-01,1.229979586601257324e+01,2.450000000000000000e+02,1.000000000000000000e+00
9.832969665527345526e+00,-5.431680679321289062e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.540045766247116088e-01,1.234981203079223810e+01,2.460000000000000000e+02,1.000000000000000000e+00
9.832969665527345526e+00,-5.608177185058593750e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.540045766247116088e-01,1.240000295639037908e+01,2.470000000000000000e+02,1.000000000000000000e+00
9.832969665527345526e+00,-5.608177185058593750e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.540045766247116088e-01,1.244992184638976873e+01,2.480000000000000000e+02,1.000000000000000000e+00
9.858819961547855115e+00,-5.569562911987322451e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.343315282572950409e-01,1.250006294250488281e+01,2.490000000000000000e+02,1.000000000000000000e+00
9.884841918945312500e+00,-5.536499023437482236e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.138018188613126758e-01,1.254998087882995605e+01,2.500000000000000000e+02,1.000000000000000000e+00
9.897804260253906250e+00,-5.564746856689453125e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,4.012775501318681659e-01,1.259989190101623890e+01,2.510000000000000000e+02,1.000000000000000000e+00
9.910706520080566406e+00,-5.594320297241228701e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,3.846393182886563844e-01,1.264977884292602361e+01,2.520000000000000000e+02,1.000000000000000000e+00
9.923635482788082385e+00,-5.541982650756818174e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,3.651314182694329058e-01,1.270046591758728027e+01,2.530000000000000000e+02,1.000000000000000000e+00
9.936605453491212714e+00,-5.658483505249023438e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,3.422602799558049358e-01,1.274998497962951660e+01,2.540000000000000000e+02,1.000000000000000000e+00
9.962720870971679688e+00,-5.652074813842755674e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.804104492492164313e-01,1.279984188079833984e+01,2.550000000000000000e+02,1.000000000000000000e+00
9.962720870971679688e+00,-5.733032226562482236e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.804104492492164313e-01,1.284987092018127441e+01,2.560000000000000000e+02,1.000000000000000000e+00
9.975857734680175781e+00,-5.775327682495117188e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.160182868762364206e-01,1.289989590644836248e+01,2.570000000000000000e+02,1.000000000000000000e+00
9.975857734680175781e+00,-5.933179855346661924e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.160182868762364206e-01,1.295000290870666504e+01,2.580000000000000000e+02,1.000000000000000000e+00
1.000268363952636719e+01,-5.883293151855450986e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.195762153663712607e-02,1.299986600875854492e+01,2.590000000000000000e+02,1.000000000000000000e+00
1.000268363952636719e+01,-6.037178039550763486e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.195762153663712607e-02,1.305001688003540039e+01,2.600000000000000000e+02,1.000000000000000000e+00
1.002985668182373047e+01,-6.036577224731427549e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.571457645795805269e-01,1.309997391700744629e+01,2.610000000000000000e+02,1.000000000000000000e+00
1.002985668182373047e+01,-6.036577224731427549e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-3.571457645795805269e-01,1.314990401268005193e+01,2.620000000000000000e+02,1.000000000000000000e+00
1.005325126647949041e+01,-6.318826675415039062e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.043092183128143224e+00,1.320010495185851873e+01,2.630000000000000000e+02,1.000000000000000000e+00
1.006215667724609197e+01,-6.571779251098632812e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.747773706514693215e+00,1.324980187416076483e+01,2.640000000000000000e+02,1.000000000000000000e+00
1.006215667724609197e+01,-6.721086502075177549e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.747773706514693215e+00,1.329989600181579767e+01,2.650000000000000000e+02,1.000000000000000000e+00
1.005969619750976385e+01,-6.858654022216779111e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.283149168770854498e-01,1.334984993934631170e+01,2.660000000000000000e+02,1.000000000000000000e+00
1.005969619750976385e+01,-6.858654022216779111e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.283149168770854498e-01,1.339985084533691406e+01,2.670000000000000000e+02,1.000000000000000000e+00
1.009428024291992010e+01,-6.914663314819335938e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.166803129048318066e+00,1.344994497299194336e+01,2.680000000000000000e+02,1.000000000000000000e+00
1.009428024291992010e+01,-7.205772399902343750e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.166803129048318066e+00,1.350014996528625666e+01,2.690000000000000000e+02,1.000000000000000000e+00
1.010138607025146484e+01,-7.006692886352539062e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.758653808132802920e+00,1.355001688003540039e+01,2.700000000000000000e+02,1.000000000000000000e+00
1.010138607025146484e+01,-7.006692886352539062e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.758653808132802920e+00,1.359999585151672363e+01,2.710000000000000000e+02,1.000000000000000000e+00
1.010738086700439275e+01,-6.898698806762730840e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.199808805567569803e-02,1.364998698234557928e+01,2.720000000000000000e+02,1.000000000000000000e+00
1.010738086700439275e+01,-6.898698806762730840e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,5.199808805567569803e-02,1.369997882843017756e+01,2.730000000000000000e+02,1.000000000000000000e+00
1.013328075408935725e+01,-7.088842391967808965e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.780313067403787475e-01,1.374973106384276988e+01,2.740000000000000000e+02,1.000000000000000000e+00
1.013328075408935725e+01,-7.156229019165056826e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.780313067403787475e-01,1.379983091354370117e+01,2.750000000000000000e+02,1.000000000000000000e+00
1.014096546173095703e+01,-7.401685714721679688e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.323455622198618231e+00,1.385000300407409668e+01,2.760000000000000000e+02,1.000000000000000000e+00
1.014433288574218928e+01,-7.535057067871075986e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.668879908690891645e+00,1.389997696876525701e+01,2.770000000000000000e+02,1.000000000000000000e+00
1.014297389984130859e+01,-7.737197875976562500e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.968262650039408701e+00,1.394989085197448553e+01,2.780000000000000000e+02,1.000000000000000000e+00
1.013754940032958807e+01,-7.866401672363281250e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.223265239574773400e+00,1.400003790855407715e+01,2.790000000000000000e+02,1.000000000000000000e+00
1.012895870208740234e+01,-8.042221069335919736e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.346430162453839507e+00,1.405000686645507812e+01,2.800000000000000000e+02,1.000000000000000000e+00
1.014512443542480291e+01,-8.306350708007794736e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.900080691449897219e-01,1.409991097450256348e+01,2.810000000000000000e+02,1.000000000000000000e+00
1.014512443542480291e+01,-8.369112014770454522e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.900080691449897219e-01,1.414988088607788086e+01,2.820000000000000000e+02,1.000000000000000000e+00
1.015910625457763494e+01,-8.389520645141619326e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.231633803932716598e-01,1.419992685317993342e+01,2.830000000000000000e+02,1.000000000000000000e+00
1.017004585266113281e+01,-8.354463577270490049e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.156318692452609653e+00,1.424979496002196910e+01,2.840000000000000000e+02,1.000000000000000000e+00
1.017004585266113281e+01,-8.475608825683593750e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.156318692452609653e+00,1.430002498626708807e+01,2.850000000000000000e+02,1.000000000000000000e+00
1.017657184600830078e+01,-8.197631835937500000e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.832422061810540903e+00,1.435001802444458008e+01,2.860000000000000000e+02,1.000000000000000000e+00
1.017657184600830078e+01,-8.256683349609375000e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.832422061810540903e+00,1.440017390251159490e+01,2.870000000000000000e+02,1.000000000000000000e+00
1.015510082244873047e+01,-7.955799102783238652e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.576572046605981381e+00,1.444986295700073242e+01,2.880000000000000000e+02,1.000000000000000000e+00
1.015510082244873047e+01,-7.955799102783238652e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.576572046605981381e+00,1.449998998641967596e+01,2.890000000000000000e+02,1.000000000000000000e+00
1.014342021942138494e+01,-7.998075485229492188e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.604016228031601932e+00,1.454990291595458807e+01,2.900000000000000000e+02,1.000000000000000000e+00
1.014296054840088068e+01,-7.917718887329101562e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.314604475698480934e-01,1.459998583793639959e+01,2.910000000000000000e+02,1.000000000000000000e+00
1.015405368804931463e+01,-7.893295288085955264e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.625318659928670362e-01,1.464988088607788086e+01,2.920000000000000000e+02,1.000000000000000000e+00
1.016748046875000000e+01,-7.971448898315447451e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.708578631022359184e-01,1.469987487792968928e+01,2.930000000000000000e+02,1.000000000000000000e+00
1.016748046875000000e+01,-8.027009963989293340e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.708578631022359184e-01,1.474988698959350408e+01,2.940000000000000000e+02,1.000000000000000000e+00
1.018167686462402344e+01,-8.304452896118199590e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.595553764567619881e+00,1.479984688758849920e+01,2.950000000000000000e+02,1.000000000000000000e+00
1.018167686462402344e+01,-8.358898162841832402e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.595553764567619881e+00,1.485002589225769043e+01,2.960000000000000000e+02,1.000000000000000000e+00
1.018134117126464844e+01,-8.548498153686558965e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.957093942418810739e+00,1.489975404739379883e+01,2.970000000000000000e+02,1.000000000000000000e+00
1.018134117126464844e+01,-8.548498153686558965e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.957093942418810739e+00,1.495003604888915838e+01,2.980000000000000000e+02,1.000000000000000000e+00
1.015780353546142400e+01,-8.991212844848615049e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.576296606150549007e+00,1.499992704391479315e+01,2.990000000000000000e+02,1.000000000000000000e+00
1.015780353546142400e+01,-9.044027328491228701e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.576296606150549007e+00,1.505002999305725098e+01,3.000000000000000000e+02,1.000000000000000000e+00
1.014576721191406250e+01,-9.172124862670898438e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.599434571751881196e+00,1.510004496574401855e+01,3.010000000000000000e+02,1.000000000000000000e+00
1.014576721191406250e+01,-9.223346710205060361e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.599434571751881196e+00,1.515000391006469727e+01,3.020000000000000000e+02,1.000000000000000000e+00
1.014576721191406250e+01,-9.324245452880859375e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.599434571751881196e+00,1.519991493225097656e+01,3.030000000000000000e+02,1.000000000000000000e+00
1.015527343750000000e+01,-9.570617675781250000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.192278763147013899e-02,1.524987292289733709e+01,3.040000000000000000e+02,1.000000000000000000e+00
1.016958904266357422e+01,-9.621505737304687500e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,7.818331208748405814e-01,1.529987883567809881e+01,3.050000000000000000e+02,1.000000000000000000e+00
1.017992973327636719e+01,-9.568014144897460938e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.276026968795371586e+00,1.535000300407409668e+01,3.060000000000000000e+02,1.000000000000000000e+00
1.018416786193847656e+01,-9.428415298461896299e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.637897424876558317e+00,1.539987897872924805e+01,3.070000000000000000e+02,1.000000000000000000e+00
1.018319606781005682e+01,-9.380636215209943174e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.926978387076710320e+00,1.544989204406738281e+01,3.080000000000000000e+02,1.000000000000000000e+00
1.017019939422607422e+01,-9.128313064575177549e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.370250302751389704e+00,1.549980783462524414e+01,3.090000000000000000e+02,1.000000000000000000e+00
1.017019939422607422e+01,-9.223737716674822451e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.370250302751389704e+00,1.555001497268676758e+01,3.100000000000000000e+02,1.000000000000000000e+00
1.016019344329833984e+01,-9.173679351806640625e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.422648485846089272e+00,1.559980392456054688e+01,3.110000000000000000e+02,1.000000000000000000e+00
1.016019344329833984e+01,-9.219951629638689639e-01,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.422648485846089272e+00,1.565003085136413397e+01,3.120000000000000000e+02,1.000000000000000000e+00
1.018780708312988104e+01,-9.104967117309552549e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.069717367455947254e+00,1.569983196258544567e+01,3.130000000000000000e+02,1.000000000000000000e+00
1.018780708312988104e+01,-9.150304794311523438e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.069717367455947254e+00,1.575004100799560369e+01,3.140000000000000000e+02,1.000000000000000000e+00
1.018780708312988104e+01,-9.195184707641601562e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.069717367455947254e+00,1.580006098747253418e+01,3.150000000000000000e+02,1.000000000000000000e+00
1.018780708312988104e+01,-9.195184707641601562e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.069717367455947254e+00,1.585002493858337225e+01,3.160000000000000000e+02,1.000000000000000000e+00
1.019485282897949041e+01,-9.674797058105450986e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.038360995989187074e+00,1.589984393119811834e+01,3.170000000000000000e+02,1.000000000000000000e+00
1.017863368988037109e+01,-9.896631240844708799e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.549985099018959200e+00,1.594991898536681951e+01,3.180000000000000000e+02,1.000000000000000000e+00
1.017863368988037109e+01,-9.983711242675781250e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.549985099018959200e+00,1.599988389015197399e+01,3.190000000000000000e+02,1.000000000000000000e+00
1.016674900054931463e+01,-1.006356239318847656e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.576299447653547015e+00,1.604986095428466797e+01,3.200000000000000000e+02,1.000000000000000000e+00
1.016674900054931463e+01,-1.019111633300781250e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.576299447653547015e+00,1.609989905357360485e+01,3.210000000000000000e+02,1.000000000000000000e+00
1.019264411926269531e+01,-1.038866996765136719e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,9.823095467078816201e-01,1.614998602867126465e+01,3.220000000000000000e+02,1.000000000000000000e+00
1.019264411926269531e+01,-1.038866996765136719e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,9.823095467078816201e-01,1.620002889633178711e+01,3.230000000000000000e+02,1.000000000000000000e+00
1.020440578460693182e+01,-1.012565612792968750e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.654247445235379477e+00,1.624980497360229492e+01,3.240000000000000000e+02,1.000000000000000000e+00
1.020440578460693182e+01,-1.020755767822263849e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,1.654247445235379477e+00,1.629996800422668457e+01,3.250000000000000000e+02,1.000000000000000000e+00
1.019858360290527166e+01,-1.001027107238767755e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.142739152513005507e+00,1.634998083114624023e+01,3.260000000000000000e+02,1.000000000000000000e+00
1.019858360290527166e+01,-1.001027107238767755e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,2.142739152513005507e+00,1.639993500709533336e+01,3.270000000000000000e+02,1.000000000000000000e+00
