%x,%y,%theta,%velocity,%steering,%label
2.770067603466187800e-04,1.701532780844706993e-02,-1.370457544441893577e-02,5.441697858876446414e-01,-1.869102460763326454e-03,0.000000000000000000e+00
2.553385418779738347e-04,1.556330609227509279e-02,-1.429432943370835020e-02,5.169660057984228896e-01,-2.151052031822661345e-03,0.000000000000000000e+00
2.694787823110007807e-04,1.665536068896071240e-02,-1.474521217880551439e-02,4.911194143026497150e-01,-1.724373721814356298e-03,0.000000000000000000e+00
2.658863059553928654e-04,1.646203322167153274e-02,-1.533865158086776016e-02,4.665690121215061437e-01,-2.393945785871513885e-03,0.000000000000000000e+00
2.671399395274241806e-04,1.655667321285104326e-02,-1.593020504577982721e-02,4.432442583820207505e-01,-2.510789577069480558e-03,0.000000000000000000e+00
2.865970322645725044e-04,1.775672983605525168e-02,-1.655289462015146693e-02,4.210863966906955858e-01,-2.782800045792213975e-03,0.000000000000000000e+00
2.760268231482357337e-04,1.703158492316203532e-02,-1.732496614180219219e-02,4.000402488066180928e-01,-3.638411939334711825e-03,0.000000000000000000e+00
2.591457511329671448e-04,1.594674387498768581e-02,-1.803493928158720477e-02,3.800405841245295124e-01,-3.519387282631200251e-03,0.000000000000000000e+00
2.916132584937711214e-04,1.763715415101696493e-02,-1.864968238696042974e-02,3.610396049859958545e-01,-3.203592557701953093e-03,0.000000000000000000e+00
3.085220953389714027e-04,1.837116579032956054e-02,-1.947387695464039212e-02,3.429984295584533327e-01,-4.532580532554691781e-03,0.000000000000000000e+00
2.763097309146575475e-04,1.648325408213510354e-02,-2.039765426028482959e-02,3.258579603266331670e-01,-5.352000628685642594e-03,0.000000000000000000e+00
3.117748485175417250e-04,1.802250029378356377e-02,-2.113578150043951553e-02,3.095614380865255866e-01,-4.494767906646796041e-03,0.000000000000000000e+00
2.905321243075777160e-04,1.674501683587191828e-02,-2.206927707754682833e-02,2.940968534928166123e-01,-5.993775370969255979e-03,0.000000000000000000e+00
3.019498818748675428e-04,1.685398122018917991e-02,-1.722839857374763167e-02,7.803026205667246140e-01,1.171009086886576692e-02,0.000000000000000000e+00
2.933783771899324544e-04,1.630968236165469820e-02,-1.510278115403854149e-02,7.402314870074983011e-01,5.390238379322314331e-03,0.000000000000000000e+00
2.840747004142947507e-04,1.581333127536345765e-02,-1.407070233301089754e-02,7.032224977365891805e-01,2.742914435602431672e-03,0.000000000000000000e+00
2.656167469633520517e-04,1.469918133042811062e-02,-1.360608850253434803e-02,6.680643759132870452e-01,1.297442073998698224e-03,0.000000000000000000e+00
3.079814146746129300e-04,1.804297998614478454e-02,-1.323389351412285024e-02,6.346649192933753181e-01,1.103428660584549565e-03,0.000000000000000000e+00
2.779316583952883002e-04,1.601102585395956443e-02,-1.378416439287504479e-02,6.029351066391175351e-01,-1.736553995867982534e-03,0.000000000000000000e+00
2.966879988771202459e-04,1.757047668932006784e-02,-1.413420387496508272e-02,5.727905148693083204e-01,-1.158158536642299235e-03,0.000000000000000000e+00
2.772820382253085580e-04,1.634429123186442734e-02,-1.468263733281147294e-02,5.441561337749460936e-01,-1.908220330077053115e-03,0.000000000000000000e+00
2.802547124224966102e-04,1.665832401399958140e-02,-1.512034763357018689e-02,5.169507124105383600e-01,-1.599351558070275696e-03,0.000000000000000000e+00
2.983084137068332808e-04,1.792686031932067339e-02,-1.562068230091628006e-02,4.911072132736731821e-01,-1.924270792028640433e-03,0.000000000000000000e+00
2.958634159067677349e-04,1.778910511956712653e-02,-1.628156769962299175e-02,4.665583143391501819e-01,-2.678359048735587996e-03,0.000000000000000000e+00
2.859920145110161904e-04,1.715982409904926939e-02,-1.694519753928556277e-02,4.432345618761032169e-01,-2.830454314108724317e-03,0.000000000000000000e+00
2.792677752550300208e-04,1.671192579791470900e-02,-1.756175544886375353e-02,4.210756506802376675e-01,-2.766657806398159676e-03,0.000000000000000000e+00
2.847900151168036853e-04,1.695169679242074234e-02,-1.815533182459759531e-02,4.000249384975236855e-01,-2.802931430820126794e-03,0.000000000000000000e+00
3.065363594474228293e-04,1.804572055550663495e-02,-1.880230068413833375e-02,3.800284861807141645e-01,-3.217329989298690820e-03,0.000000000000000000e+00
2.942275789614562376e-04,1.723453235988611776e-02,-1.959337588188004090e-02,3.610355465236266270e-01,-4.145027246345270484e-03,0.000000000000000000e+00
2.962133867362264084e-04,1.716798852798536931e-02,-2.031906873894846408e-02,3.429856818990864586e-01,-4.001128496041127941e-03,0.000000000000000000e+00
3.151023736132733954e-04,1.790839917164104358e-02,-2.106451249914920512e-02,3.258410569401475887e-01,-4.327033049918517331e-03,0.000000000000000000e+00
2.447122742308821541e-04,1.432689151550043186e-02,-2.191803291122141131e-02,3.095577902471093878e-01,-5.218238236195102582e-03,0.000000000000000000e+00
2.840491492565218323e-04,1.593783865236216707e-02,-2.240742683964052143e-02,2.940710088158512425e-01,-3.140760452626728885e-03,0.000000000000000000e+00
2.649888524625318431e-04,1.465871733646746666e-02,-1.712364794960678782e-02,7.802963918736449678e-01,1.282111472726979451e-02,0.000000000000000000e+00
2.676332117939883570e-04,1.473691749811810447e-02,-1.431082353062390969e-02,7.402330987865090028e-01,7.182006935397273854e-03,0.000000000000000000e+00
2.832606530423394109e-04,1.598725977554513525e-02,-1.308650301536714786e-02,7.032217901167643337e-01,3.281708260397577567e-03,0.000000000000000000e+00
2.935959626022971447e-04,1.704897442913019118e-02,-1.306383700056479129e-02,6.680614123340199439e-01,5.070076027592249849e-05,0.000000000000000000e+00
2.667193328418117348e-04,1.524889674987371657e-02,-1.344740407762217219e-02,6.346618501822963720e-01,-1.154513316188053411e-03,0.000000000000000000e+00
3.070196136147236576e-04,1.846582700344676087e-02,-1.356778771884764936e-02,6.029319100963590472e-01,-3.808133301876394654e-04,0.000000000000000000e+00
2.822235085998825443e-04,1.681416785790983831e-02,-1.418493174843773498e-02,5.727913245677708209e-01,-2.045428747225430145e-03,0.000000000000000000e+00
2.918595555575949352e-04,1.762998202008137991e-02,-1.463865555339996169e-02,5.441536605040987462e-01,-1.580398936753282585e-03,0.000000000000000000e+00
2.755255559455833947e-04,1.660026556903661937e-02,-1.520579878590175293e-02,5.169510569107298448e-01,-2.079075443794637431e-03,0.000000000000000000e+00
2.862944972927619625e-04,1.736319524866448624e-02,-1.568419491784083658e-02,4.911059255935104062e-01,-1.844268198577267513e-03,0.000000000000000000e+00
2.939934832950213961e-04,1.786568820161130514e-02,-1.627211220681738096e-02,4.665558276923029157e-01,-2.386761192705770442e-03,0.000000000000000000e+00
3.034569508325070386e-04,1.841369483042356106e-02,-1.693623536554312442e-02,4.432335393135643509e-01,-2.838666541213120866e-03,0.000000000000000000e+00
2.851455276911586678e-04,1.724917897218149546e-02,-1.767910553804300303e-02,4.210781853578039469e-01,-3.343144720521286882e-03,0.000000000000000000e+00
2.542647355473319493e-04,1.540209400491795305e-02,-1.831602166040867744e-02,4.000255204886182248e-01,-3.015749667255826841e-03,0.000000000000000000e+00
2.953511530744135083e-04,1.754629128647287525e-02,-1.878159289107678848e-02,3.800240608090338923e-01,-2.317794987596581528e-03,0.000000000000000000e+00
3.253196733750234049e-04,1.899241893887480478e-02,-1.951347216680340488e-02,3.610324931893673095e-01,-3.841243157446573835e-03,0.000000000000000000e+00
3.042753469268584532e-04,1.769832609022843964e-02,-2.042594223846718252e-02,3.429927304552058409e-01,-5.043717762153354829e-03,0.000000000000000000e+00
2.832136815411265274e-04,1.645326396054795290e-02,-2.121833508054962389e-02,3.258426598516405148e-01,-4.609144719139510876e-03,0.000000000000000000e+00
2.878300352236878856e-04,1.646119742338025480e-02,-2.190257009712634831e-02,3.095504102974451222e-01,-4.188028448695806961e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.576574306010558351e-03,-2.576574306010558351e-03,0.000000000000000000e+00,7.285209947489207361e-01,0.000000000000000000e+00,1.000000000000000000e+00
-4.596733660465210716e-04,4.600240302550652840e-04,1.195820751294762729e-03,6.906103589200245363e-01,3.289917680573656734e-03,1.000000000000000000e+00
-1.368123647977087303e-03,1.366363994913709357e-03,9.965933600419862870e-04,6.560812307859301695e-01,-5.769590465568186655e-04,1.000000000000000000e+00
-3.768718622994032992e-03,3.762420361408821967e-03,6.906024726569537364e-04,6.232820651027241032e-01,-9.327759452231055692e-04,1.000000000000000000e+00
-4.514026133539590820e-03,4.507911340772138668e-03,6.214890924427507457e-05,5.921283484352563020e-01,-2.016556300823175909e-03,1.000000000000000000e+00
-4.711200109551134246e-03,4.706693436855314584e-03,-6.184274791705135499e-04,5.625285768107370910e-01,-2.298714969660576972e-03,1.000000000000000000e+00
-5.058047250633624509e-03,5.055734843932455265e-03,-1.272165513859779828e-03,5.344065119442180656e-01,-2.324260654497164666e-03,1.000000000000000000e+00
-6.510382474827824083e-03,6.513800425003426695e-03,-1.930019523253223568e-03,5.076911748251956569e-01,-2.461969312140484950e-03,1.000000000000000000e+00
-8.080193306024757022e-03,8.092889838297917873e-03,-2.763141823081793902e-03,4.823177931250967054e-01,-3.281916423136949264e-03,1.000000000000000000e+00
-8.603680995481591959e-03,8.624183221659252260e-03,-3.783415688114244446e-03,4.582166279161080658e-01,-4.230550923992203519e-03,1.000000000000000000e+00
-9.022105583369487147e-03,9.051540780789938193e-03,-4.828744754380775994e-03,4.353144358622582644e-01,-4.562475491471867407e-03,1.000000000000000000e+00
-8.337534090469170961e-03,8.366904931605806048e-03,-5.889524352854391687e-03,4.135569275800579647e-01,-4.873489346125576931e-03,1.000000000000000000e+00
-9.223019191257779414e-03,9.269026054951163066e-03,-6.804522953854141853e-03,3.928782309405102202e-01,-4.424999549530564923e-03,1.000000000000000000e+00
-1.038187585128668745e-02,1.045129321705760839e-02,-7.826357258981508913e-03,3.732460817080964222e-01,-5.201575488661128871e-03,1.000000000000000000e+00
-1.007431481605207228e-02,1.014848887839667722e-02,-8.997515285150581299e-03,3.546002569124322990e-01,-6.275153496429687616e-03,1.000000000000000000e+00
-9.903327242825018736e-03,9.984110667297672881e-03,-1.009263879170874123e-02,3.368728203315737302e-01,-6.176539266622215613e-03,1.000000000000000000e+00
-1.128970580888426223e-02,1.140877876490323586e-02,-1.114139120844093167e-02,3.200330659174094872e-01,-6.226243645105824023e-03,1.000000000000000000e+00
-1.030431525678067971e-02,1.041408000086951197e-02,-1.239170312950887975e-02,3.040532692919962199e-01,-7.812921461403672663e-03,1.000000000000000000e+00
-1.218611892525798233e-02,1.235501520011061775e-02,-1.347296038726697454e-02,2.888454308028457485e-01,-7.112295817401160895e-03,1.000000000000000000e+00
-1.062518280890168386e-02,1.076767144073749287e-02,-1.484354893662009900e-02,2.744350671591124780e-01,-9.488729394074942383e-03,1.000000000000000000e+00
-1.123918074208668169e-02,1.141257058434398328e-02,-1.149093811483992145e-02,9.691314452713404304e-01,6.572760446749544017e-03,1.000000000000000000e+00
-1.162337168827641022e-02,1.181070650055358363e-02,-1.072333749535292480e-02,9.191849193369794335e-01,1.586666537345640888e-03,1.000000000000000000e+00
-1.401401252621694953e-02,1.425663561509976640e-02,-1.082837271987724392e-02,8.732290264344941821e-01,-2.285390396797534762e-04,1.000000000000000000e+00
-1.252138156502155368e-02,1.273483507538357082e-02,-1.170457653487910754e-02,8.295728016302186258e-01,-2.006797969267857650e-03,1.000000000000000000e+00
-1.226456725628482375e-02,1.247629054560268035e-02,-1.225945520134741340e-02,7.880978364590000007e-01,-1.337738525129453151e-03,1.000000000000000000e+00
-1.400009163625526992e-02,1.425975347931033102e-02,-1.270178671730992637e-02,7.486971235273732761e-01,-1.122522714355478563e-03,1.000000000000000000e+00
-1.472037932819814446e-02,1.500398758363006083e-02,-1.348807416618313937e-02,7.112678493205816244e-01,-2.100395733276796181e-03,1.000000000000000000e+00
-1.597776433925807149e-02,1.630226883842630925e-02,-1.434874439533662116e-02,6.757107654624261439e-01,-2.420074278087491326e-03,1.000000000000000000e+00
-1.532260339133394850e-02,1.563607804636873294e-02,-1.536534094207098189e-02,6.419340258841191860e-01,-3.008919190760432280e-03,1.000000000000000000e+00
-1.670272671529507424e-02,1.706828760666246128e-02,-1.624347316813223863e-02,6.098409351454756600e-01,-2.735872537535355507e-03,1.000000000000000000e+00
-1.591495742696760404e-02,1.626523155231265200e-02,-1.731219694864449821e-02,5.793591098620164415e-01,-3.504850159236630718e-03,1.000000000000000000e+00
-1.724453690248599000e-02,1.765327331990011392e-02,-1.823439983680996690e-02,5.503940992593637782e-01,-3.183499915048798676e-03,1.000000000000000000e+00
-1.649421346152285875e-02,1.688858857560804339e-02,-1.935143245177517457e-02,5.228858843018423519e-01,-4.058916824820634622e-03,1.000000000000000000e+00
-1.687169475517720854e-02,1.729534682704354787e-02,-2.033858298383994789e-02,4.967444833000432269e-01,-3.775738153236388693e-03,1.000000000000000000e+00
-1.635867455756403674e-02,1.677680192699603987e-02,-2.138443538894696516e-02,4.719152242718858137e-01,-4.210730494470084004e-03,1.000000000000000000e+00
-1.750029828282087183e-02,1.798493402946067798e-02,-2.235432075731336177e-02,4.483232387793811835e-01,-4.110364269558131056e-03,1.000000000000000000e+00
-1.686361647565937788e-02,1.733779511047284921e-02,-2.351276291752679715e-02,4.259202419045512444e-01,-5.167682338004348300e-03,1.000000000000000000e+00
-1.599035056190840215e-02,1.644192120909919799e-02,-2.457973081500608448e-02,4.046274733165076687e-01,-5.010094906861228131e-03,1.000000000000000000e+00
-1.716033478100228993e-02,1.769073493272923375e-02,-2.552848748127478640e-02,3.843976735228147867e-01,-4.689478048379335656e-03,1.000000000000000000e+00
-1.750639752469937069e-02,1.807691853108380972e-02,-2.668631682976752018e-02,3.651925322353080650e-01,-6.023806511585684878e-03,1.000000000000000000e+00
-1.539798426477628941e-02,1.590461377661226555e-02,-1.859119716480328588e-02,1.000000000000000000e+00,1.537951467920336754e-02,1.000000000000000000e+00
-1.619485996342211881e-02,1.675659058606117011e-02,-1.484477859666022415e-02,1.000000000000000000e+00,7.118075059883241344e-03,1.000000000000000000e+00
-1.623002488540629951e-02,1.678982258131881886e-02,-1.417343374819801660e-02,9.538213371037439492e-01,1.337309621895931520e-03,1.000000000000000000e+00
-1.536767216676252108e-02,1.589836949595825957e-02,-1.428770391622147251e-02,9.061335183349294997e-01,-2.396041098762958111e-04,1.000000000000000000e+00
-1.795959829782635062e-02,1.856155352221074140e-02,-1.430318557031418081e-02,8.608316148803548673e-01,-3.417061159961921549e-05,1.000000000000000000e+00
-1.659906354929076983e-02,1.715799269639448066e-02,-1.520987153835684502e-02,8.177954520041584852e-01,-2.106517940324007052e-03,1.000000000000000000e+00
-1.812741667468055484e-02,1.873160127806560576e-02,-1.586916584309838729e-02,7.769093800674090611e-01,-1.612360624844865701e-03,1.000000000000000000e+00
-1.815158773150198773e-02,1.875620640194768096e-02,-1.675563414644276605e-02,7.380709873181776626e-01,-2.282012003726879845e-03,1.000000000000000000e+00
-1.790223388734598145e-02,1.849974410655002427e-02,-1.762322564998830554e-02,7.011731350480530089e-01,-2.350946916559962935e-03,1.000000000000000000e+00
-1.937489920851626773e-02,2.002818799012730938e-02,-1.844164222728972291e-02,6.661194365132919737e-01,-2.334399188846301466e-03,1.000000000000000000e+00
-1.702933872735459819e-02,1.759952588331272286e-02,-1.948303830623632216e-02,6.328232769778681099e-01,-3.126696147340828329e-03,1.000000000000000000e+00
-1.988472299079878380e-02,2.057438211518784407e-02,-2.015527174601527971e-02,6.011817821487502878e-01,-2.124551428202277586e-03,1.000000000000000000e+00
-1.894124858578728754e-02,1.960044023653121845e-02,-2.128775489180778635e-02,5.711367006988581352e-01,-3.767412940366763122e-03,1.000000000000000000e+00
-1.908784539404649594e-02,1.976318031832100669e-02,-2.226821996816541471e-02,5.425827385190812313e-01,-3.433349778754909987e-03,1.000000000000000000e+00
-1.934574933791111118e-02,2.004433233112342880e-02,-2.328267205632272852e-02,5.154607391627109569e-01,-3.739276025675342639e-03,1.000000000000000000e+00
-1.840880457586938773e-02,1.907607025279844937e-02,-2.435107186236573629e-02,4.896958442856931826e-01,-4.145324138936887746e-03,1.000000000000000000e+00
-1.872640778750275792e-02,1.942392858338305023e-02,-2.529178491648742533e-02,4.652134572053857053e-01,-3.841991199566568028e-03,1.000000000000000000e+00
-1.767541840959576532e-02,1.833440415433812420e-02,-2.631100276766873414e-02,4.419609499855609025e-01,-4.381612277180410575e-03,1.000000000000000000e+00
-1.863148470934458331e-02,1.935886905917667822e-02,-2.719629408837087592e-02,4.198643884185339070e-01,-4.006161410950034689e-03,1.000000000000000000e+00
-1.803856804394575464e-02,1.875147889218272898e-02,-2.826983126684035064e-02,3.988831227793147582e-01,-5.113535128986332681e-03,1.000000000000000000e+00
-1.705794148365246538e-02,1.777195403677192878e-02,-1.908631189079323942e-02,1.000000000000000000e+00,1.744691634819300896e-02,1.000000000000000000e+00
-1.733895828989447108e-02,1.809017233264938532e-02,-1.545518592406447400e-02,1.000000000000000000e+00,6.899029877881688450e-03,1.000000000000000000e+00
-1.513401646105597825e-02,1.580642789325795508e-02,-1.456854867439427714e-02,9.858214207331736922e-01,1.708838030077327198e-03,1.000000000000000000e+00
-1.826197854136318854e-02,1.901640182743415119e-02,-1.359623327696179995e-02,9.365344809886194666e-01,1.972588192406873366e-03,1.000000000000000000e+00
-1.847544944772297471e-02,1.922362657367494149e-02,-1.440889322255356486e-02,8.897096424759458611e-01,-1.735456459924484586e-03,1.000000000000000000e+00
-1.758146475395586453e-02,1.829358311731149947e-02,-1.521728862576066099e-02,8.452304897902113145e-01,-1.817196130490694728e-03,1.000000000000000000e+00
-1.938993999272207655e-02,2.014990482777250999e-02,-1.586871366463704636e-02,8.029734122849531142e-01,-1.541404204291927033e-03,1.000000000000000000e+00
-1.739942710397784226e-02,1.808929224621263696e-02,-1.679631400431114141e-02,7.628334157763434487e-01,-2.310383201675360928e-03,1.000000000000000000e+00
-1.965940186216736524e-02,2.042218047842235887e-02,-1.740291926620041174e-02,7.246938348692083531e-01,-1.590394412644244044e-03,1.000000000000000000e+00
-1.877864803727118115e-02,1.950804004914743692e-02,-1.837261384789012908e-02,6.884690929695569395e-01,-2.676104600537255237e-03,1.000000000000000000e+00
-1.795991038782642282e-02,1.865822358461651301e-02,-1.919763370178684259e-02,6.540493689177646619e-01,-2.396661162890762527e-03,1.000000000000000000e+00
-1.936270716998768002e-02,2.011695164361592889e-02,-1.990994213989261130e-02,6.213505294667897028e-01,-2.178132677039862700e-03,1.000000000000000000e+00
-1.777040146165304729e-02,1.846300248140958500e-02,-2.086162272501990156e-02,5.902925946920754008e-01,-3.063205387354209740e-03,1.000000000000000000e+00
-1.761142419953616936e-02,1.830142702398007692e-02,-2.158106960288963538e-02,5.607789712633239887e-01,-2.437584914219174774e-03,1.000000000000000000e+00
-1.768731520365074764e-02,1.838606667824397786e-02,-2.231108215624655333e-02,5.327447230257758015e-01,-2.603537224286469557e-03,1.000000000000000000e+00
-1.916717792192598746e-02,1.994017685143898919e-02,-2.308939926841668822e-02,5.061129649161607569e-01,-2.921873983243129889e-03,1.000000000000000000e+00
-1.972931087867917446e-02,2.053791697816142320e-02,-2.413040839164837248e-02,4.808198908941349048e-01,-4.113611385356363663e-03,1.000000000000000000e+00
-1.819791413546237996e-02,1.894224998956109407e-02,-2.527926805076341488e-02,4.567901404919250674e-01,-4.778598625047446313e-03,1.000000000000000000e+00
-1.840957520016313007e-02,1.917705437124638326e-02,-2.621184280344435180e-02,4.339492920986178781e-01,-4.083154910630560838e-03,1.000000000000000000e+00
-1.814558196142672386e-02,1.891271151763595365e-02,-2.721445211015371957e-02,4.122600468716835498e-01,-4.620734265865113384e-03,1.000000000000000000e+00
-1.654457634238310978e-02,1.727595662176351077e-02,-1.852559086168459324e-02,1.000000000000000000e+00,1.650733683530473603e-02,1.000000000000000000e+00
-1.775621490728042373e-02,1.855806989864106082e-02,-1.480814961723608825e-02,1.000000000000000000e+00,7.063020912865624820e-03,1.000000000000000000e+00
-1.799447911047018234e-02,1.879060590162905109e-02,-1.429317309233724131e-02,9.985418098540442822e-01,9.798839412532285402e-04,1.000000000000000000e+00
-1.816270054707453188e-02,1.895029424944005142e-02,-1.461964465335086061e-02,9.486137883666140302e-01,-6.538971761994077838e-04,1.000000000000000000e+00
-1.717953722578322365e-02,1.792583745658905478e-02,-1.513977677073585770e-02,9.011882121291763248e-01,-1.096608470450563489e-03,1.000000000000000000e+00
-1.851682345499772869e-02,1.929367364779370486e-02,-1.542602541124227233e-02,8.561335325826309184e-01,-6.352657886899964329e-04,1.000000000000000000e+00
-1.795012141275047213e-02,1.869984241297084279e-02,-1.608297572521111274e-02,8.133324864465439896e-01,-1.534679405285295289e-03,1.000000000000000000e+00
-1.938716646460130616e-02,2.017617066873822126e-02,-1.666665302573810958e-02,7.726705410834245891e-01,-1.435263868024007480e-03,1.000000000000000000e+00
-1.922046783085300942e-02,1.999807298586910725e-02,-1.749221247405086110e-02,7.340449932497997709e-01,-2.136872506110392041e-03,1.000000000000000000e+00
-1.982042772380821979e-02,2.061561456351287611e-02,-1.829479680002443764e-02,6.973484531179395818e-01,-2.186722838414077632e-03,1.000000000000000000e+00
-1.800448399306321667e-02,1.873037008163448702e-02,-1.919913132445993931e-02,6.624889768119781586e-01,-2.593600503321019570e-03,1.000000000000000000e+00
-1.700699748371007486e-02,1.769350823834242234e-02,-1.983593087915536124e-02,6.293657482265309078e-01,-1.922439641497995528e-03,1.000000000000000000e+00
-1.888434834473437171e-02,1.964759980987405494e-02,-2.036037668290280322e-02,5.979006062610675576e-01,-1.666574835601634637e-03,1.000000000000000000e+00
-1.855111953543142969e-02,1.930300994632181202e-02,-2.122080675842163977e-02,5.680150887968812290e-01,-2.878114792547562060e-03,1.000000000000000000e+00
-1.800086659450154600e-02,1.873294896838805998e-02,-2.205461289595478380e-02,5.396193342195756415e-01,-2.935823476511554772e-03,1.000000000000000000e+00
-1.807635564372778170e-02,1.881720629672455763e-02,-2.283532728329573658e-02,5.126423738632769345e-01,-2.893543865514898623e-03,1.000000000000000000e+00
-1.793371274354850498e-02,1.867473586451291051e-02,-2.366587221051474899e-02,4.870164487142736864e-01,-3.240198238357618488e-03,1.000000000000000000e+00
-1.928598392725967836e-02,2.010081186465811215e-02,-2.451210028851624756e-02,4.626712032254838292e-01,-3.475096061235124177e-03,1.000000000000000000e+00
-1.701396929192575472e-02,1.772548849278189620e-02,-2.560604124757392963e-02,4.395522634682024754e-01,-4.728612507371501676e-03,1.000000000000000000e+00
-1.775022332393221339e-02,1.851134789611909998e-02,-2.637658734281345119e-02,4.175692103891704421e-01,-3.506081256901871605e-03,1.000000000000000000e+00
-1.806852465115633619e-02,1.889744250034939774e-02,-1.790489980657261615e-02,1.000000000000000000e+00,1.609481642437603569e-02,1.000000000000000000e+00
-1.590008130162280306e-02,1.667300855895344908e-02,-1.512525789014107502e-02,1.000000000000000000e+00,5.281270539258953699e-03,1.000000000000000000e+00
-1.579200219307945810e-02,1.657803627780190386e-02,-1.342591563417350198e-02,1.000000000000000000e+00,3.228739066686140118e-03,1.000000000000000000e+00
-1.735213149084085388e-02,1.816316885651082097e-02,-1.311738571683740417e-02,9.535924593658624548e-01,6.147351138725141084e-04,1.000000000000000000e+00
-1.740137477605870064e-02,1.819655370154142984e-02,-1.367366366681344036e-02,9.059170898496169411e-01,-1.166693549820880561e-03,1.000000000000000000e+00
-1.741111758187084343e-02,1.819130457272502555e-02,-1.424811340753506794e-02,8.606269564685739004e-01,-1.268207919842751375e-03,1.000000000000000000e+00
-1.743901121732219228e-02,1.820659050075151830e-02,-1.483838941699944236e-02,8.176012008904135486e-01,-1.371724641952381824e-03,1.000000000000000000e+00
-1.802193345292032317e-02,1.879545989166863523e-02,-1.544986909205725567e-02,7.767266959407796989e-01,-1.495777758407756518e-03,1.000000000000000000e+00
-1.828769738713794876e-02,1.905988739864498960e-02,-1.616749569595266056e-02,7.378970972023054520e-01,-1.847803712395985594e-03,1.000000000000000000e+00
-1.850641456628595097e-02,1.927812465254092819e-02,-1.693576614086023113e-02,7.010088276113393135e-01,-2.082301503298450603e-03,1.000000000000000000e+00
-1.829434833417826339e-02,1.905311614727966604e-02,-1.774747830750855737e-02,6.659651191770152856e-01,-2.315812518092016763e-03,1.000000000000000000e+00
-1.801085648581868606e-02,1.875559139046859697e-02,-1.853868591167540103e-02,6.326723645270933005e-01,-2.376098124529901680e-03,1.000000000000000000e+00
-1.706987040487201873e-02,1.777695159406116054e-02,-1.930584133679857928e-02,6.010438534917778020e-01,-2.425101665768578107e-03,1.000000000000000000e+00
-1.755353126667036009e-02,1.827881933872434889e-02,-1.995592437098947514e-02,5.709945742752795539e-01,-2.163165630737799109e-03,1.000000000000000000e+00
-1.716591606413492635e-02,1.787617049362599103e-02,-2.071867615634215287e-02,5.424516711627089816e-01,-2.671620388005477992e-03,1.000000000000000000e+00
-1.724817887211576792e-02,1.796400492612603914e-02,-2.145486087715464674e-02,5.153334556055273463e-01,-2.714257185074497696e-03,1.000000000000000000e+00
-1.688912271724908598e-02,1.759276744219026925e-02,-2.224123309215009225e-02,4.895728148578475381e-01,-3.051849540142714118e-03,1.000000000000000000e+00
-1.771427022069858859e-02,1.846027241082742743e-02,-2.300921999114047267e-02,4.650985822146936344e-01,-3.137335559351680202e-03,1.000000000000000000e+00
-1.716880083219961620e-02,1.789593228703255726e-02,-2.394449892017069814e-02,4.418539760058616817e-01,-4.021736774742408829e-03,1.000000000000000000e+00
-1.790950266180958358e-02,1.868103097116060110e-02,-2.482837590034503439e-02,4.197651230169536785e-01,-4.000707087012925559e-03,1.000000000000000000e+00
-1.525272787141065609e-02,1.593365293799796703e-02,-1.730534766351154996e-02,1.000000000000000000e+00,1.429278031039149348e-02,1.000000000000000000e+00
-1.626342566339563506e-02,1.700150304221168321e-02,-1.356772559065722028e-02,1.000000000000000000e+00,7.101362563648782114e-03,1.000000000000000000e+00
-1.633845869638933176e-02,1.709179696846548080e-02,-1.291670551106405274e-02,1.000000000000000000e+00,1.236937520382829078e-03,1.000000000000000000e+00
-1.713910395673058640e-02,1.789735490697041617e-02,-1.308767654399667357e-02,9.556977134004340790e-01,-3.399034501253666825e-04,1.000000000000000000e+00
-1.647177384470083911e-02,1.719743633013477019e-02,-1.356918491856229370e-02,9.079176962884278890e-01,-1.007652572225600611e-03,1.000000000000000000e+00
-1.621785151226650540e-02,1.692318860540695247e-02,-1.397699462113521918e-02,8.625267145196143792e-01,-8.983353366474136105e-04,1.000000000000000000e+00
-1.715022972552208980e-02,1.787003340757935960e-02,-1.438696126673166820e-02,8.194052592757444797e-01,-9.506119019661171069e-04,1.000000000000000000e+00
-1.764777799082516141e-02,1.837165667143305162e-02,-1.497783745727276905e-02,7.784412161683476050e-01,-1.442194940808418958e-03,1.000000000000000000e+00
-1.780896116746949823e-02,1.852909059245067686e-02,-1.566396576430884036e-02,7.395257742674095081e-01,-1.762808651671977922e-03,1.000000000000000000e+00
-1.630487092415151482e-02,1.697030518618121084e-02,-1.638808675117475744e-02,7.025557575967547042e-01,-1.958318754622784957e-03,1.000000000000000000e+00
-1.790718731563210875e-02,1.862044996916004114e-02,-1.690074185993539757e-02,6.674302895383812384e-01,-1.459394382298561657e-03,1.000000000000000000e+00
-1.721058223296389675e-02,1.789618250943018907e-02,-1.769594594775347751e-02,6.340678906176221430e-01,-2.382844060754863661e-03,1.000000000000000000e+00
-1.769390225441777598e-02,1.839464554139584249e-02,-1.840141487491320227e-02,6.023682535951382366e-01,-2.225198192774120731e-03,1.000000000000000000e+00
-1.774003030019718694e-02,1.844200856960891144e-02,-1.920861049363042916e-02,5.722572844277271642e-01,-2.680032295598879302e-03,1.000000000000000000e+00
