x_error,y_error,theta_error,distance_error
-2.064838793659895657e+02,-5.064342852147055396e+02,-3.252229724946762879e+00,5.469106670005241995e+02
-2.084838793659895657e+02,-5.084342852147055396e+02,-2.643360579700299695e+00,5.495188352889107364e+02
-2.104838793659895657e+02,-5.104342852147055396e+02,-3.256203044548338088e+00,5.521291723823364919e+02
-2.124838793659895657e+02,-5.124342852147054828e+02,-3.869026894069532041e+00,5.547416476648625121e+02
-2.104838793659895657e+02,-5.144342852147054828e+02,-3.253459592809716305e+00,5.558291979352302405e+02
-2.124338793659895543e+02,-5.163842852147055282e+02,-3.866234558960027101e+00,5.583734262294241262e+02
-2.104338793659895543e+02,-5.183842852147055282e+02,-3.250703257748539965e+00,5.594682160253439633e+02
-2.124338793659895543e+02,-5.203842852147055282e+02,-2.641796600858637767e+00,5.620746902333388562e+02
-2.144338793659895543e+02,-5.223842852147055282e+02,-3.254602332030686718e+00,5.646833006732415470e+02
-2.164338793659895543e+02,-5.243842852147055282e+02,-3.867390209883578844e+00,5.672940178756949763e+02
-2.144338793659895543e+02,-5.263842852147055282e+02,-3.251929905201984106e+00,5.683857003311609333e+02
-2.164338793659895543e+02,-5.283842852147055282e+02,-2.642987057056452649e+00,5.709934999623611702e+02
-2.184338793659895543e+02,-5.303842852147055282e+02,-3.255757198576330946e+00,5.736033905562185282e+02
-2.204338793659895543e+02,-5.323842852147055282e+02,-3.868510077245678858e+00,5.762153437005235901e+02
-2.184338793659895543e+02,-5.343842852147055282e+02,-3.253118655385627278e+00,5.773040134446558795e+02
-2.204338793659895543e+02,-5.363842852147055282e+02,-3.865871370632514292e+00,5.799130940042914517e+02
-2.184338793659895543e+02,-5.383842852147055282e+02,-3.250513741680827628e+00,5.810086042573079794e+02
-2.204338793659895543e+02,-5.403842852147055282e+02,-2.641535643113662069e+00,5.836148309281969659e+02
-2.224338793659895543e+02,-5.423842852147055282e+02,-3.254271234627040155e+00,5.862231175394490492e+02
-2.244338793659895543e+02,-5.443842852147055282e+02,-3.866990249894470377e+00,5.888334367170341466e+02
-2.224338793659895543e+02,-5.463842852147055282e+02,-3.251698464580746961e+00,5.899259426566933371e+02
-2.244338793659895543e+02,-5.483842852147055282e+02,-2.642686751196522188e+00,5.925334509356506487e+02
-2.264338793659895543e+02,-5.503842852147055282e+02,-3.255389266157002304e+00,5.951429770534421095e+02
-2.284338793659895543e+02,-5.523842852147055282e+02,-3.868075733537900796e+00,5.977544945831496079e+02
-2.264338793659895543e+02,-5.543842852147055282e+02,-3.252847902651522904e+00,5.988440843973926349e+02
-2.283838793659895430e+02,-5.563342852147055737e+02,-3.865488862078068522e+00,6.013875898782882814e+02
-2.263838793659895430e+02,-5.583342852147055737e+02,-3.250292055640620070e+00,6.024838876542767139e+02
-2.283838793659895430e+02,-5.603342852147055737e+02,-2.641247935690149262e+00,6.050898342736670656e+02
-2.303838793659895430e+02,-5.623342852147055737e+02,-3.253918667415809374e+00,6.076977704415712651e+02
-2.323838793659895430e+02,-5.643342852147055737e+02,-3.866573963025605742e+00,6.103076706530727051e+02
-2.303838793659895430e+02,-5.663342852147055737e+02,-3.251438398935456942e+00,6.114010586197690600e+02
-2.323838793659895430e+02,-5.683342852147055737e+02,-2.642362962811552141e+00,6.140082468010483581e+02
-2.343838793659895430e+02,-5.703342852147055737e+02,-3.255002862086527671e+00,6.166173852544378633e+02
-2.363838793659895430e+02,-5.723342852147055737e+02,-3.867627800647326808e+00,6.192284493273403996e+02
-2.343838793659895430e+02,-5.743342852147055737e+02,-3.252551783089788984e+00,6.203190099293568665e+02
-2.363838793659895430e+02,-5.763342852147055737e+02,-2.643446061046242690e+00,6.229274008566810608e+02
-2.383838793659895430e+02,-5.783342852147055737e+02,-3.256056136209608098e+00,6.255377042164469685e+02
-2.403838793659895430e+02,-5.803342852147055737e+02,-3.868651704625369003e+00,6.281498961670739618e+02
-2.383838793659895430e+02,-5.823342852147055737e+02,-3.253633606753019603e+00,6.292377084044635467e+02
-2.403838793659895430e+02,-5.843342852147055737e+02,-3.866229056425507071e+00,6.318472650383346263e+02
-2.383838793659895430e+02,-5.863342852147055737e+02,-3.251239414224700752e+00,6.329413621812200290e+02
-2.403838793659895430e+02,-5.883342852147055737e+02,-2.642104133875426530e+00,6.355482992016744674e+02
-2.423838793659895430e+02,-5.903342852147055737e+02,-3.254685190685231877e+00,6.381571227185855832e+02
-2.443838793659895430e+02,-5.923342852147055737e+02,-3.867252270916023527e+00,6.407678096898958984e+02
-2.423838793659895430e+02,-5.943342852147055737e+02,-3.252318198842172770e+00,6.418591648938119079e+02
-2.443338793659895600e+02,-5.962842852147055055e+02,-2.643112240441459981e+00,6.444020432928857645e+02
-2.463338793659895600e+02,-5.982842852147055055e+02,-3.255665750804404013e+00,6.470119520212659836e+02
-2.483338793659895600e+02,-6.002842852147055055e+02,-3.868205690896835858e+00,6.496236900827215095e+02
-2.463338793659895600e+02,-6.022842852147055055e+02,-3.253325388522673389e+00,6.507124866944591304e+02
-2.483338793659895600e+02,-6.042842852147055055e+02,-3.865865197399672049e+00,6.533216765104380102e+02
-2.463338793659895600e+02,-6.062842852147055055e+02,-3.251011507022643521e+00,6.544165451925892967e+02
-2.483338793659895600e+02,-6.082842852147055055e+02,-2.641820586605142296e+00,6.570232014777917584e+02
-2.503338793659895600e+02,-6.102842852147055055e+02,-3.254346905182145644e+00,6.596316850625429424e+02
-2.523338793659895600e+02,-6.122842852147055055e+02,-3.866860133666037314e+00,6.622419743543689492e+02
-2.503338793659895600e+02,-6.142842852147055055e+02,-3.252058430482364315e+00,6.633341798974084895e+02
-2.523338793659895600e+02,-6.162842852147055055e+02,-2.642840989019360265e+00,6.659419696028253384e+02
-2.543338793659895600e+02,-6.182842852147055055e+02,-3.255341164542145282e+00,6.685515533874804532e+02
-2.563338793659895600e+02,-6.202842852147055055e+02,-3.867828621962899227e+00,6.711629103244127919e+02
-2.543338793659895885e+02,-6.222842852147055055e+02,-3.253077577312240010e+00,6.722525223593665942e+02
-2.563338793659895600e+02,-6.242842852147055055e+02,-3.865564896129025652e+00,6.748614127929181450e+02
-2.543338793659895885e+02,-6.262842852147055055e+02,-3.250838788515416411e+00,6.759568981083397148e+02
-2.563338793659895600e+02,-6.282842852147055055e+02,-2.641595382180533580e+00,6.785633358490356386e+02
-2.583338793659895600e+02,-6.302842852147055055e+02,-3.254070036444925318e+00,6.811715447792089435e+02
-2.603338793659895600e+02,-6.322842852147055055e+02,-3.866532408698490908e+00,6.837815046308409137e+02
-2.583338793659895600e+02,-6.342842852147055055e+02,-3.251855033642987891e+00,6.848744028642124704e+02
-2.602838793659896055e+02,-6.362342852147055510e+02,-2.642546959288900155e+00,6.874167320777668237e+02
-2.622838793659896055e+02,-6.382342852147055510e+02,-3.254997365140907206e+00,6.900259677713579549e+02
-2.642838793659896055e+02,-6.402342852147055510e+02,-3.867435824060303950e+00,6.926369242663300838e+02
-2.622838793659896055e+02,-6.422342852147055510e+02,-3.252805682577907476e+00,6.937274035819233404e+02
-2.642838793659896055e+02,-6.442342852147055510e+02,-3.865243995697572821e+00,6.963359700165140111e+02
-2.622838793659896055e+02,-6.462342852147055510e+02,-3.250637273958255413e+00,6.974321363130856071e+02
-2.642838793659896055e+02,-6.482342852147055510e+02,-2.641344864851602914e+00,7.000383256797853164e+02
-2.662838793659896055e+02,-6.502342852147055510e+02,-3.253771260704155566e+00,7.026462339462725595e+02
-2.682838793659896055e+02,-6.522342852147055510e+02,-3.866186107028624974e+00,7.052558420440079772e+02
-2.662838793659896055e+02,-6.542342852147055510e+02,-3.251625166210555307e+00,7.063494916545191700e+02
-2.682838793659896055e+02,-6.562342852147055510e+02,-2.642309340313813593e+00,7.089567525730468560e+02
-2.702838793659896055e+02,-6.582342852147055510e+02,-3.254712632665318850e+00,7.115657029939281983e+02
-2.722838793659896055e+02,-6.602342852147055510e+02,-3.867104684108778834e+00,7.141763244014505290e+02
-2.702838793659896055e+02,-6.622342852147055510e+02,-3.252588425103204894e+00,7.152675191555680385e+02
-2.722838793659896055e+02,-6.642342852147055510e+02,-2.643249850860859951e+00,7.178758225607571148e+02
-2.742838793659896055e+02,-6.662342852147055510e+02,-3.255630695825490584e+00,7.204857870045781283e+02
-2.762838793659896055e+02,-6.682342852147055510e+02,-3.868000596405839264e+00,7.230973945008577175e+02
-2.742838793659896055e+02,-6.702342852147055510e+02,-3.253527958927085351e+00,7.241861939842018501e+02
-2.762838793659896055e+02,-6.722342852147055510e+02,-3.865897753530786574e+00,7.267955119671879629e+02
-2.742838793659896055e+02,-6.742342852147055510e+02,-3.251446610777760426e+00,7.278897703904359560e+02
-2.762338793659895941e+02,-6.761842852147054828e+02,-2.642048256442339316e+00,7.304316146504793323e+02
-2.782338793659895941e+02,-6.781842852147054828e+02,-3.254407420042503496e+00,7.330402556062177837e+02
-2.802338793659895941e+02,-6.801842852147054828e+02,-3.866755985318826028e+00,7.356505209660031142e+02
-2.782338793659895941e+02,-6.821842852147054828e+02,-3.252346663109416891e+00,7.367424859616463664e+02
-2.802338793659895941e+02,-6.841842852147054828e+02,-2.642964598956976552e+00,7.393505009664019099e+02
-2.822338793659895941e+02,-6.861842852147054828e+02,-3.255302581150574248e+00,7.419601309622992176e+02
-2.842338793659895941e+02,-6.881842852147054828e+02,-3.867630236606939498e+00,7.445713589683093687e+02
-2.822338793659895941e+02,-6.901842852147054828e+02,-3.253262030184982834e+00,7.456609888007484415e+02
-2.842338793659895941e+02,-6.921842852147054828e+02,-3.865589572719087652e+00,7.482699933029739441e+02
-2.822338793659895941e+02,-6.941842852147054828e+02,-3.251241642788919251e+00,7.493649207836109554e+02
-2.842338793659895941e+02,-6.961842852147054828e+02,-2.641838515179852465e+00,7.519717130047846467e+02
-2.862338793659895941e+02,-6.981842852147054828e+02,-3.254155758775146623e+00,7.545801016576524489e+02
-2.882338793659895941e+02,-7.001842852147054828e+02,-3.866462995519527546e+00,7.571900702439222641e+02
-2.862338793659895941e+02,-7.021842852147054828e+02,-3.252154769136173407e+00,7.582826676770283711e+02
-2.882338793659895941e+02,-7.041842852147054828e+02,-2.642731375474318689e+00,7.608904499057098292e+02
-2.902338793659895941e+02,-7.061842852147054828e+02,-3.255028605811139286e+00,7.634998031538949590e+02
-2.922338793659895941e+02,-7.081842852147054828e+02,-3.867316078578558525e+00,7.661107113690286496e+02
-2.902338793659895941e+02,-7.101842852147054828e+02,-3.253046666852483781e+00,7.672010321276646891e+02
-2.922338793659895941e+02,-7.121842852147054828e+02,-3.865334022761188759e+00,7.698097793325807743e+02
-2.902338793659895941e+02,-7.141842852147054828e+02,-3.251083766750132664e+00,7.709052457854153317e+02
-2.921838793659895828e+02,-7.161342852147055282e+02,-2.641605023965699406e+00,7.734466586787588085e+02
-2.941838793659895828e+02,-7.181342852147055282e+02,-3.253882872744940258e+00,7.760547702834247730e+02
-2.961838793659895828e+02,-7.201342852147055282e+02,-3.866151255739350923e+00,7.786644201053377401e+02
-2.941838793659895828e+02,-7.221342852147055282e+02,-3.251938287047075882e+00,7.797577064456476137e+02
-2.961838793659895828e+02,-7.241342852147055282e+02,-2.642476038164838670e+00,7.823652301960380555e+02
-2.981838793659895828e+02,-7.261342852147055282e+02,-3.254734942052285085e+00,7.849742837049010404e+02
-3.001838793659895828e+02,-7.281342852147055282e+02,-3.866984609586155308e+00,7.875848517692205633e+02
-2.981838793659895828e+02,-7.301342852147055282e+02,-3.252808347124434896e+00,7.886759159247479829e+02
-3.001838793659895828e+02,-7.321342852147055282e+02,-3.865057893702945613e+00,7.912843818868553853e+02
-2.981838793659895828e+02,-7.341342852147055282e+02,-3.250899759577171366e+00,7.923804481696009816e+02
-3.001838793659895828e+02,-7.361342852147055282e+02,-2.641418640728852019e+00,7.949868220919013311e+02
-3.021838793659895828e+02,-7.381342852147055282e+02,-3.253658949615749307e+00,7.975947090835691142e+02
-3.041838793659895828e+02,-7.401342852147055282e+02,-3.865890293136575728e+00,8.002040943512012063e+02
-3.021838793659895828e+02,-7.421342852147055282e+02,-3.251767672141540721e+00,8.012979434890750099e+02
-3.041838793659895828e+02,-7.441342852147055282e+02,-2.642268384423285710e+00,8.039052599020258185e+02
-3.061838793659895828e+02,-7.461342852147055282e+02,-3.254490738822165774e+00,8.065140665583375039e+02
-3.081838793659895828e+02,-7.481342852147055282e+02,-3.866704339418565617e+00,8.091243490433279248e+02
-3.061838793659895828e+02,-7.501342852147055282e+02,-3.252616479025448815e+00,8.102160291170399660e+02
-3.081838793659895828e+02,-7.521342852147055282e+02,-2.643099480472481666e+00,8.128242654451864837e+02
-3.101838793659895828e+02,-7.541342852147055282e+02,-3.255304330960027581e+00,8.154339698312976452e+02
-3.121338793659895714e+02,-7.560842852147055737e+02,-3.867467458886225895e+00,8.179798316564377956e+02
-3.101338793659895714e+02,-7.580842852147055737e+02,-3.253413420161477276e+00,8.190694760642037409e+02
-3.121338793659895714e+02,-7.600842852147055737e+02,-3.865609840107035566e+00,8.216785741872621429e+02
-3.101338793659895714e+02,-7.620842852147055737e+02,-3.251572611486674091e+00,8.227730433733271411e+02
-3.121338793659895714e+02,-7.640842852147055737e+02,-2.642038400218524430e+00,8.253801267053440824e+02
-3.141338793659895714e+02,-7.660842852147055737e+02,-3.254226281011353805e+00,8.279886630977820232e+02
-3.161338793659895714e+02,-7.680842852147055737e+02,-3.866405851857451115e+00,8.305986388604156900e+02
-3.141338793659895714e+02,-7.700842852147055737e+02,-3.252401592979090594e+00,8.316909885890131591e+02
-3.161338793659895714e+02,-7.720842852147055737e+02,-2.642850562529468483e+00,8.342989710879984386e+02
-3.181338793659895714e+02,-7.740842852147055737e+02,-3.255021815527220141e+00,8.369083855577117674e+02
-3.201338793659895714e+02,-7.760842852147055737e+02,-3.867184947538272688e+00,8.395192186454926286e+02
-3.181338793659895714e+02,-7.780842852147055737e+02,-3.253212984746176151e+00,8.406094932241327342e+02
-3.201338793659895714e+02,-7.800842852147055737e+02,-3.865376019993851386e+00,8.432183541389833863e+02
-3.181338793659895714e+02,-7.820842852147055737e+02,-3.251420018100217302e+00,8.443133271364671373e+02
-3.201338793659895714e+02,-7.840842852147055737e+02,-2.641852423797463878e+00,8.469202247192906725e+02
-3.221338793659895714e+02,-7.860842852147055737e+02,-3.254007339716396885e+00,8.495285396600261265e+02
-3.241338793659895714e+02,-7.880842852147055737e+02,-3.866154358341537645e+00,8.521382589434763304e+02
-3.221338793659895714e+02,-7.900842852147055737e+02,-3.252229666449825807e+00,8.532311609280419589e+02
-3.241338793659895714e+02,-7.920842852147055737e+02,-2.642646083421293923e+00,8.558389373222843233e+02
-3.261338793659895714e+02,-7.940842852147055737e+02,-3.254785187925864243e+00,8.584481110091976461e+02
-3.280838793659895600e+02,-7.960342852147055055e+02,-3.866885010236965847e+00,8.609933885559889859e+02
-3.260838793659895600e+02,-7.980342852147055055e+02,-3.252990815439942285e+00,8.620843443425469559e+02
-3.280838793659895600e+02,-8.000342852147055055e+02,-3.865122290060702959e+00,8.646929451654165177e+02
-3.260838793659895600e+02,-8.020342852147055055e+02,-3.251243271998022877e+00,8.657884793887227488e+02
-3.280838793659895600e+02,-8.040342852147055055e+02,-2.641644118071292624e+00,8.683951656363361735e+02
-3.300838793659895600e+02,-8.060342852147055055e+02,-3.253767860403119716e+00,8.710032355616610857e+02
-3.320838793659895600e+02,-8.080342852147055055e+02,-3.865884086517585416e+00,8.736126767722668092e+02
-3.300838793659895600e+02,-8.100342852147055055e+02,-3.252034844461858309e+00,8.747061853220200192e+02
-3.320838793659895600e+02,-8.120342852147055055e+02,-2.642420468115520116e+00,8.773137313976812948e+02
-3.340838793659895600e+02,-8.140342852147055055e+02,-3.254529152660987634e+00,8.799226420301080225e+02
-3.360838793659895600e+02,-8.160342852147055055e+02,-3.866630483638359372e+00,8.825329051177459405e+02
-3.340838793659895600e+02,-8.180342852147055055e+02,-3.252810439041413204e+00,8.836244282719685543e+02
-3.360838793659895600e+02,-8.200342852147055055e+02,-3.864911668568388414e+00,8.862328152902520060e+02
-3.340838793659895600e+02,-8.220342852147055055e+02,-3.251106070816638827e+00,8.873288029364767908e+02
-3.360838793659895600e+02,-8.240342852147055055e+02,-2.641476674094081822e+00,8.899353219077235053e+02
-3.380838793659895600e+02,-8.260342852147055055e+02,-3.253570533767719652e+00,8.925431921410449831e+02
-3.400838793659895600e+02,-8.280342852147055055e+02,-3.865657232851035907e+00,8.951524018264427696e+02
-3.380838793659895600e+02,-8.300342852147055055e+02,-3.251879983879545577e+00,8.962464081484756662e+02
-3.400838793659895600e+02,-8.320342852147055055e+02,-2.642236081109700763e+00,8.988537682945801635e+02
-3.420838793659895600e+02,-8.340342852147055055e+02,-3.254315587826141609e+00,9.014624614678581338e+02
-3.440338793659896055e+02,-8.359842852147055510e+02,-3.866357988728674755e+00,9.040072097486581697e+02
-3.420338793659896055e+02,-8.379842852147055510e+02,-3.252608379384454906e+00,9.050993519503532525e+02
-3.440338793659896055e+02,-8.399842852147055510e+02,-2.642950471687134595e+00,9.077075022050175903e+02
-3.460338793659896055e+02,-8.419842852147055510e+02,-3.255016120389572887e+00,9.103169679938932859e+02
-3.480338793659896055e+02,-8.439842852147055510e+02,-3.867074904990231321e+00,9.129277380362136682e+02
-3.460338793659896055e+02,-8.459842852147055510e+02,-3.253352587317658084e+00,9.140179738382131518e+02
-3.480338793659896055e+02,-8.479842852147055510e+02,-3.865411290483230289e+00,9.166269301944140580e+02
-3.460338793659896055e+02,-8.499842852147055510e+02,-3.251702476265840414e+00,9.177214886778178879e+02
-3.480338793659896055e+02,-8.519842852147055510e+02,-2.642030577689514548e+00,9.203286388238458358e+02
-3.500338793659896055e+02,-8.539842852147055510e+02,-3.254082411832671440e+00,9.229370921669990366e+02
-3.520338793659896055e+02,-8.559842852147055510e+02,-3.866127555988629005e+00,9.255468376889407409e+02
-3.500338793659896055e+02,-8.579842852147055510e+02,-3.252445266024569737e+00,9.266394932115690608e+02
-3.520338793659896055e+02,-8.599842852147055510e+02,-2.642759830088121653e+00,9.292474498419223892e+02
-3.540338793659896055e+02,-8.619842852147055510e+02,-3.254798265168771909e+00,9.318566926818945149e+02
-3.560338793659896055e+02,-8.639842852147055510e+02,-3.866830146985505312e+00,9.344672109573249372e+02
-3.540338793659896055e+02,-8.659842852147055510e+02,-3.253173894416746315e+00,9.355579992591354994e+02
-3.560338793659896055e+02,-8.679842852147055510e+02,-3.865205693027369271e+00,9.381667456460388621e+02
-3.540338793659896055e+02,-8.699842852147055510e+02,-3.251562330080942864e+00,9.392617549221698710e+02
-3.560338793659896055e+02,-8.719842852147055510e+02,-2.641863528197265332e+00,9.418687365646005674e+02
-3.580338793659896055e+02,-8.739842852147055510e+02,-3.253888761848257705e+00,9.444769926134356410e+02
-3.599838793659895941e+02,-8.759342852147054828e+02,-3.865878842113745772e+00,9.470212592217686733e+02
-3.579838793659895941e+02,-8.779342852147054828e+02,-3.252260644863215866e+00,9.481144799239061740e+02
-3.599838793659895941e+02,-8.799342852147054828e+02,-2.642549066014485692e+00,9.507222200515259374e+02
-3.619838793659895941e+02,-8.819342852147054828e+02,-3.254561650601633271e+00,9.533312186003481656e+02
-3.639838793659895941e+02,-8.839342852147054828e+02,-3.866567970909036589e+00,9.559414652667534256e+02
-3.619838793659895941e+02,-8.859342852147054828e+02,-3.252974643972046831e+00,9.570328555696206649e+02
-3.639838793659895941e+02,-8.879342852147054828e+02,-3.864980879061469921e+00,9.596413701472364437e+02
-3.619838793659895941e+02,-8.899342852147054828e+02,-3.251399870504902090e+00,9.607368843348631344e+02
-3.639838793659895941e+02,-8.919342852147054828e+02,-2.641675505836810878e+00,9.633436736595008369e+02
-3.659838793659895941e+02,-8.939342852147054828e+02,-3.253675458396364739e+00,9.659517100963720395e+02
-3.679838793659895941e+02,-8.959342852147054828e+02,-3.865669298631443596e+00,9.685609835712093627e+02
-3.659838793659895941e+02,-8.979342852147054828e+02,-3.252112492093041318e+00,9.696546707564623375e+02
-3.679838793659895941e+02,-8.999342852147054828e+02,-2.642375751707884746e+00,9.722622347793552535e+02
-3.699838793659895941e+02,-9.019342852147054828e+02,-3.254363449327319913e+00,9.748710303606671914e+02
-3.719838793659895941e+02,-9.039342852147054828e+02,-3.866345154085698788e+00,9.774810476396929744e+02
-3.699838793659895941e+02,-9.059342852147054828e+02,-3.252812125011329769e+00,9.785729406223056230e+02
-3.719838793659895941e+02,-9.079342852147054828e+02,-3.864793743706471219e+00,9.811812639754742804e+02
-3.699838793659895941e+02,-9.099342852147054828e+02,-3.251272497354845470e+00,9.822771881703779400e+02
-3.719838793659895941e+02,-9.119342852147054828e+02,-2.641523517954706968e+00,9.848838241428411493e+02
-3.739838793659895941e+02,-9.139342852147054828e+02,-3.253499120495158436e+00,9.874916808340967691e+02
-3.759838793659895941e+02,-9.158842852147055282e+02,-3.865488050316083779e+00,9.900544941801693994e+02
-3.739838793659895941e+02,-9.178842852147055282e+02,-3.251989812282783276e+00,9.911485776964752858e+02
-3.759838793659895941e+02,-9.198842852147055282e+02,-2.642228985644061279e+00,9.937559940589383132e+02
-3.779838793659895941e+02,-9.218842852147055282e+02,-3.254192853727240653e+00,9.963646161854562706e+02
-3.799838793659895941e+02,-9.238842852147055282e+02,-3.866150982787622592e+00,9.989744346301932865e+02
-3.779838793659895941e+02,-9.258842852147055282e+02,-3.252675502403929997e+00,1.000066759105665483e+03
-3.799838793659895941e+02,-9.278842852147055282e+02,-2.642903068920645637e+00,1.002674920064540174e+03
-3.819838793659895941e+02,-9.298842852147055282e+02,-3.254855440079295281e+00,1.005284272225898690e+03
-3.839838793659895941e+02,-9.318842852147055282e+02,-3.866802180975143166e+00,1.007894806337981663e+03
-3.819838793659895941e+02,-9.338842852147055282e+02,-3.253349070906336848e+00,1.008985402405045988e+03
-3.839838793659895941e+02,-9.358842852147055282e+02,-3.865295741909755556e+00,1.011594293639893522e+03
-3.819838793659895941e+02,-9.378842852147055282e+02,-3.251853715945022483e+00,1.012688805383070189e+03
-3.839838793659895941e+02,-9.398842852147055282e+02,-2.642069808019378740e+00,1.015296059879340191e+03
-3.859838793659895941e+02,-9.418842852147055282e+02,-3.254010835807147117e+00,1.017904495453692107e+03
-3.879838793659895941e+02,-9.438842852147055282e+02,-3.865946362917703549e+00,1.020514103049614050e+03
-3.859838793659895941e+02,-9.458842852147055282e+02,-3.252526136614802610e+00,1.021606889241920271e+03
-3.879838793659895941e+02,-9.478842852147055282e+02,-2.642731100936759780e+00,1.024214874332957606e+03
-3.899838793659895941e+02,-9.498842852147055282e+02,-3.254661104115844417e+00,1.026824026531907066e+03
-3.919838793659895941e+02,-9.518842852147055282e+02,-3.866585708695995827e+00,1.029434336964491195e+03
-3.899838793659895941e+02,-9.538842852147055282e+02,-3.253186918838293362e+00,1.030525427024930877e+03
-3.920338793659896055e+02,-9.558342852147055737e+02,-3.865174593965250427e+00,1.033106840245796775e+03
-3.900338793659896055e+02,-9.578342852147055737e+02,-3.251786296625152506e+00,1.034201597845434208e+03
-3.920338793659896055e+02,-9.598342852147055737e+02,-2.641980121707559803e+00,1.036808766188042910e+03
-3.940338793659896055e+02,-9.618342852147055737e+02,-3.253899109111393351e+00,1.039417091596388445e+03
-3.960338793659896055e+02,-9.638342852147055737e+02,-3.865812820014646878e+00,1.042026565381620912e+03
-3.940338793659896055e+02,-9.658342852147055737e+02,-3.252445426029214381e+00,1.043119631003276936e+03
-3.960338793659896055e+02,-9.678342852147055737e+02,-2.642628575442367733e+00,1.045727515772027118e+03
-3.980338793659896055e+02,-9.698342852147055737e+02,-3.254536984082331941e+00,1.048336544198025194e+03
-4.000338793659896055e+02,-9.718342852147055737e+02,-3.866440212146785349e+00,1.050946707763710037e+03
-3.980338793659896055e+02,-9.738342852147055737e+02,-3.253093380390323031e+00,1.052038109662751594e+03
-4.000338793659896055e+02,-9.758342852147055737e+02,-3.864996537848301994e+00,1.054646697639118656e+03
-3.980338793659896055e+02,-9.778342852147055737e+02,-3.251659902599151941e+00,1.055741852189489236e+03
-4.000338793659896055e+02,-9.798342852147055737e+02,-2.641832484314900586e+00,1.058348870232692207e+03
-4.020338793659896055e+02,-9.818342852147055737e+02,-3.253730440985709293e+00,1.060957022589105009e+03
-4.040338793659896055e+02,-9.838342852147055737e+02,-3.865623331551149455e+00,1.063566300913799068e+03
-4.020338793659896055e+02,-9.858342852147055737e+02,-3.252306755213025369e+00,1.064659794517880982e+03
-4.040338793659896055e+02,-9.878342852147055737e+02,-2.642469084419796221e+00,1.067267516005794732e+03
-4.060338793659896055e+02,-9.898342852147055737e+02,-3.254356879748864007e+00,1.069876358921675774e+03
-4.080338793659896055e+02,-9.918342852147055737e+02,-3.866239699236299288e+00,1.072486315081840530e+03
-4.060338793659896055e+02,-9.938342852147055737e+02,-3.252942861079416659e+00,1.073578174918445256e+03
-4.080838793659895600e+02,-9.957842852147055055e+02,-3.864886217631053444e+00,1.076159279697460761e+03
-4.060838793659895600e+02,-9.977842852147055055e+02,-3.251599048184870000e+00,1.077254657405737134e+03
-4.080838793659895600e+02,-9.997842852147055055e+02,-2.641751101591643724e+00,1.079861597409906608e+03
-4.100838793659895600e+02,-1.001784285214705505e+03,-3.253628730407564174e+00,1.082469649560207245e+03
-4.120838793659895600e+02,-1.003784285214705505e+03,-3.865501491508230636e+00,1.085078805837309119e+03
-4.100838793659895600e+02,-1.005784285214705505e+03,-3.252233588846157097e+00,1.086172553741216234e+03
-4.120838793659895600e+02,-1.007784285214705505e+03,-2.642375790050147000e+00,1.088780184040395852e+03
-4.140838793659895600e+02,-1.009784285214705505e+03,-3.254243652530042663e+00,1.091388914098618216e+03
-4.160838793659895600e+02,-1.011784285214705505e+03,-3.866106732327355910e+00,1.093998736048485625e+03
-4.140838793659895600e+02,-1.013784285214705505e+03,-3.252857794465529473e+00,1.095090880292169459e+03
-4.160838793659895600e+02,-1.015784285214705505e+03,-3.864720803727652143e+00,1.097699188647509800e+03
-4.140838793659895600e+02,-1.017784285214705505e+03,-3.251481277271383696e+00,1.098794935545662383e+03
-4.160838793659895600e+02,-1.019784285214705505e+03,-2.641613714165953919e+00,1.101401735534822592e+03
-4.180838793659895600e+02,-1.021784285214705505e+03,-3.253471915025611061e+00,1.104009626632594973e+03
-4.200838793659895600e+02,-1.023784285214705392e+03,-3.865325434819517625e+00,1.106618601124960605e+03
-4.180838793659895600e+02,-1.025784285214705505e+03,-3.252104426990519492e+00,1.107712747050949019e+03
-4.200838793659895600e+02,-1.027784285214705505e+03,-2.642227387288257123e+00,1.110320225267234491e+03
-4.220838793659895600e+02,-1.029784285214705505e+03,-3.254076192526447198e+00,1.112928782670214332e+03
-4.240838793659895600e+02,-1.031784285214705505e+03,-3.865920396903058887e+00,1.115538411689229179e+03
-4.220838793659895600e+02,-1.033784285214705505e+03,-3.252717623082344911e+00,1.116630981827713185e+03
-4.241338793659895714e+02,-1.035734285214705324e+03,-3.864620027118815582e+00,1.119211801758389356e+03
-4.221338793659895714e+02,-1.037734285214705324e+03,-3.251426191542889477e+00,1.120307751833689281e+03
-4.241338793659895714e+02,-1.039734285214705324e+03,-2.641539642867456017e+00,1.122914480927634258e+03
-4.261338793659895714e+02,-1.041734285214705324e+03,-3.253379036331931040e+00,1.125522280603676336e+03
-4.281338793659895714e+02,-1.043734285214705324e+03,-3.865213925142064966e+00,1.128131143437509991e+03
-4.261338793659895714e+02,-1.045734285214705324e+03,-3.252037904707095528e+00,1.129225521504459493e+03
-4.281338793659895714e+02,-1.047734285214705324e+03,-2.642142235577623843e+00,1.131832916589432443e+03
-4.301338793659895714e+02,-1.049734285214705324e+03,-3.253972585031000619e+00,1.134441370778439250e+03
-4.321338793659895714e+02,-1.051734285214705324e+03,-3.865798505558840858e+00,1.137050876782559271e+03
