x, y, z, roll, pitch, yaw, time, iteration
6.710018157958984375e+00,5.721665382385253906e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.580260951757413990e-01,5.050068140029907227e+00,1.000000000000000000e+02
6.796330928802490234e+00,5.788251876831054688e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.542221926712916691e-01,5.100011110305786133e+00,1.010000000000000000e+02
6.796330928802490234e+00,5.788251876831054688e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.542221926712916691e-01,5.150237083435058594e+00,1.020000000000000000e+02
6.923324584960937500e+00,5.885257720947265625e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.484370645058077365e-01,5.200106143951416016e+00,1.030000000000000000e+02
6.923324584960937500e+00,5.885257720947265625e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.484370645058077365e-01,5.250030994415283203e+00,1.040000000000000000e+02
6.964274406433105469e+00,5.916286945343017578e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.464587258505302136e-01,5.300023078918457031e+00,1.050000000000000000e+02
7.005285263061523438e+00,5.947235107421875000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.444804278018446686e-01,5.350201129913330078e+00,1.060000000000000000e+02
7.045962810516357422e+00,5.977805614471435547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.424987379060862480e-01,5.400002002716064453e+00,1.070000000000000000e+02
7.086306571960449219e+00,6.008000373840332031e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.405082636897804216e-01,5.450196981430053711e+00,1.080000000000000000e+02
7.126319408416748047e+00,6.037823200225830078e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.385073439550259522e-01,5.500132083892822266e+00,1.090000000000000000e+02
7.205366134643554688e+00,6.096371173858642578e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.344713150922216549e-01,5.550222158432006836e+00,1.100000000000000000e+02
7.205366134643554688e+00,6.096371173858642578e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.344713150922216549e-01,5.600136041641235352e+00,1.110000000000000000e+02
7.244031429290771484e+00,6.124828338623046875e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.324231199603022047e-01,5.650118112564086914e+00,1.120000000000000000e+02
7.282754898071289062e+00,6.153206348419189453e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.303749514928197462e-01,5.700015068054199219e+00,1.130000000000000000e+02
7.321167945861816406e+00,6.181235790252685547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.283196625577172068e-01,5.750199079513549805e+00,1.140000000000000000e+02
7.321167945861816406e+00,6.181235790252685547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.283196625577172068e-01,5.800004959106445312e+00,1.150000000000000000e+02
7.321167945861816406e+00,6.181235790252685547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.283196625577172068e-01,5.850219964981079102e+00,1.160000000000000000e+02
7.358905792236328125e+00,6.208653926849365234e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.262366114261107564e-01,5.899924039840698242e+00,1.170000000000000000e+02
7.396700859069824219e+00,6.235993385314941406e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.241536175012524224e-01,5.950232982635498047e+00,1.180000000000000000e+02
7.434195041656494141e+00,6.262996673583984375e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.220617980691376392e-01,6.000027179718017578e+00,1.190000000000000000e+02
7.471387863159179688e+00,6.289664745330810547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.199549533549748581e-01,6.050232172012329102e+00,1.200000000000000000e+02
7.544882774353027344e+00,6.342011451721191406e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.156915091154436803e-01,6.099900007247924805e+00,1.210000000000000000e+02
7.544882774353027344e+00,6.342011451721191406e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.156915091154436803e-01,6.150065183639526367e+00,1.220000000000000000e+02
7.580848217010498047e+00,6.367454051971435547e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.135171469829455715e-01,6.200126171112060547e+00,1.230000000000000000e+02
7.616868972778320312e+00,6.392818450927734375e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.113428078007790978e-01,6.249963045120239258e+00,1.240000000000000000e+02
7.616868972778320312e+00,6.392818450927734375e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.113428078007790978e-01,6.300395011901855469e+00,1.250000000000000000e+02
7.688064575195312500e+00,6.442605495452880859e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.069554397064492735e-01,6.349972963333129883e+00,1.260000000000000000e+02
7.688064575195312500e+00,6.442605495452880859e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.069554397064492735e-01,6.399988174438476562e+00,1.270000000000000000e+02
7.723575592041015625e+00,6.467264175415039062e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.047529800184610060e-01,6.450031042098999023e+00,1.280000000000000000e+02
7.723575592041015625e+00,6.467264175415039062e+00,5.000000000000000000e-01,0.000000000000000000e+00,-0.000000000000000000e+00,6.047529800184610060e-01,6.500138044357299805e+00,1.290000000000000000e+02
